Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-08-15,13:00:00,1.374,0.21,238.1,5.35,0.14,0.19,0.72
2007-08-15,14:00:00,1.318,0.168,240.2,5.65,0.14,0.25,0.71
2007-08-15,15:00:00,1.347,0.16,238.6,5.69,0.19,0.2,0.64
2007-08-15,16:00:00,1.188,0.172,242.6,4.97,0.2,0.2,0.77
2007-08-15,17:00:00,1.396,0.199,239.5,5.93,0.21,0.24,0.78
2007-08-15,18:00:00,2.625,0.428,238.7,10.86,0.29,0.38,1.36
2007-08-15,19:00:00,2.458,0.341,240.9,9.83,0.31,0.33,1.36
2007-08-15,20:00:00,2.45,0.359,236.8,10.37,0.25,0.37,1.37
2007-08-15,21:00:00,2.553,0.355,242.3,10.81,0.29,0.4,1.53
2007-08-15,22:00:00,1.404,0.217,236.9,5.84,0.19,0.27,0.82
2007-08-15,23:00:00,1.465,0.211,236.7,6.39,0.15,0.21,0.8
2007-08-16,00:00:00,0.599,0.107,236.9,2.61,0.1,0.08,0.41
2007-08-16,01:00:00,0.508,0.075,241.4,1.92,0.06,0.07,0.3
2007-08-16,02:00:00,0.798,0.121,246.4,3.45,0.13,0.15,0.42
2007-08-16,03:00:00,0.634,0.066,242.1,2.58,0.06,0.11,0.4
2007-08-16,04:00:00,0.637,0.09,244.0,2.37,0.1,0.06,0.34
2007-08-16,05:00:00,0.786,0.13,242.5,3.2,0.1,0.1,0.43
2007-08-16,06:00:00,1.918,0.285,237.2,8.18,0.24,0.31,1.03
2007-08-16,07:00:00,1.836,0.271,240.0,7.41,0.24,0.33,1.0
2007-08-16,08:00:00,1.917,0.292,240.2,8.5,0.23,0.27,1.11
2007-08-16,09:00:00,1.29,0.184,238.3,5.17,0.12,0.21,0.66
2007-08-16,10:00:00,1.643,0.253,236.4,7.04,0.21,0.21,0.97
2007-08-16,11:00:00,1.508,0.236,239.4,6.44,0.15,0.24,0.78
2007-08-16,12:00:00,1.375,0.206,244.6,5.45,0.16,0.17,0.83
2007-08-16,13:00:00,1.595,0.262,236.8,6.76,0.19,0.26,0.88
2007-08-16,14:00:00,1.388,0.235,238.1,5.65,0.22,0.14,0.79
2007-08-16,15:00:00,1.319,0.216,244.1,5.79,0.15,0.21,0.55
2007-08-16,16:00:00,1.399,0.217,242.7,5.85,0.16,0.17,0.87
2007-08-16,17:00:00,1.386,0.207,238.7,6.03,0.15,0.31,0.74
2007-08-16,18:00:00,2.563,0.364,235.7,10.95,0.35,0.41,1.47
2007-08-16,19:00:00,2.51,0.35,242.3,10.53,0.31,0.38,1.43
2007-08-16,20:00:00,2.849,0.41,239.2,11.62,0.34,0.48,1.37
2007-08-16,21:00:00,2.571,0.365,237.1,10.75,0.3,0.44,1.56
2007-08-16,22:00:00,1.624,0.245,239.1,6.62,0.2,0.24,0.92
2007-08-16,23:00:00,1.453,0.236,237.9,6.14,0.18,0.15,0.81
2007-08-17,00:00:00,0.541,0.064,243.7,2.04,0.1,0.01,0.42
2007-08-17,01:00:00,0.428,0.045,236.6,2.17,0.08,0.05,0.2
2007-08-17,02:00:00,0.61,0.085,238.9,2.67,0.08,0.08,0.29
2007-08-17,03:00:00,0.803,0.098,237.7,3.21,0.07,0.15,0.3
2007-08-17,04:00:00,0.642,0.122,240.5,2.67,0.07,0.01,0.51
2007-08-17,05:00:00,0.726,0.093,237.1,3.31,0.08,0.03,0.44
2007-08-17,06:00:00,1.836,0.316,239.4,7.57,0.18,0.22,1.0
2007-08-17,07:00:00,1.962,0.278,249.0,7.84,0.24,0.18,1.15
2007-08-17,08:00:00,1.91,0.285,238.0,7.9,0.19,0.3,1.17
2007-08-17,09:00:00,1.56,0.262,244.1,6.62,0.14,0.22,0.81
2007-08-17,10:00:00,1.716,0.239,241.0,6.87,0.21,0.22,1.05
2007-08-17,11:00:00,1.468,0.216,237.7,6.18,0.11,0.24,0.71
2007-08-17,12:00:00,1.399,0.197,241.4,5.67,0.21,0.15,0.65
2007-08-17,13:00:00,1.356,0.2,238.3,5.54,0.17,0.21,0.76
2007-08-17,14:00:00,1.466,0.206,242.9,5.8,0.22,0.26,0.85
2007-08-17,15:00:00,1.413,0.212,242.5,5.61,0.17,0.23,0.86
2007-08-17,16:00:00,1.24,0.213,234.6,5.36,0.13,0.12,0.69
2007-08-17,17:00:00,1.414,0.251,237.4,5.98,0.17,0.27,0.8
2007-08-17,18:00:00,2.434,0.326,238.4,9.96,0.25,0.39,1.32
2007-08-17,19:00:00,2.39,0.383,243.6,10.06,0.34,0.36,1.16
2007-08-17,20:00:00,2.514,0.391,238.3,10.4,0.29,0.38,1.49
2007-08-17,21:00:00,2.71,0.383,239.2,11.16,0.32,0.43,1.5
2007-08-17,22:00:00,1.411,0.229,240.6,5.68,0.14,0.22,0.87
2007-08-17,23:00:00,1.521,0.242,243.4,6.21,0.2,0.21,0.93
2007-08-18,00:00:00,0.831,0.145,236.7,3.6,0.09,0.12,0.46
2007-08-18,01:00:00,0.681,0.09,241.1,2.71,0.09,0.16,0.34
2007-08-18,02:00:00,0.74,0.132,241.4,3.4,0.1,0.13,0.41
2007-08-18,03:00:00,0.739,0.127,241.5,3.08,0.1,0.1,0.39
2007-08-18,04:00:00,0.851,0.142,238.0,3.61,0.1,0.05,0.63
2007-08-18,05:00:00,0.868,0.152,240.6,4.16,0.16,0.12,0.57
2007-08-18,06:00:00,2.152,0.276,243.0,9.0,0.23,0.22,1.24
2007-08-18,07:00:00,2.023,0.308,243.3,8.11,0.26,0.37,1.11
2007-08-18,08:00:00,2.141,0.3,239.1,8.74,0.29,0.3,1.31
2007-08-18,09:00:00,1.788,0.26,242.7,6.73,0.23,0.24,0.92
2007-08-18,10:00:00,1.703,0.255,239.1,7.36,0.18,0.27,0.92
2007-08-18,11:00:00,2.08,0.307,240.8,9.01,0.27,0.27,1.3
2007-08-18,12:00:00,1.74,0.277,245.8,6.62,0.22,0.25,1.06
2007-08-18,13:00:00,1.6,0.258,242.0,6.69,0.11,0.26,0.92
2007-08-18,14:00:00,1.48,0.221,240.1,6.12,0.19,0.25,0.92
2007-08-18,15:00:00,1.409,0.182,240.3,5.56,0.19,0.15,0.81
2007-08-18,16:00:00,1.45,0.239,241.6,6.25,0.16,0.28,0.79
2007-08-18,17:00:00,1.552,0.237,245.4,6.5,0.17,0.25,0.8
2007-08-18,18:00:00,3.011,0.438,239.3,12.97,0.37,0.44,1.7
2007-08-18,19:00:00,3.011,0.473,241.2,12.37,0.34,0.42,1.51
2007-08-18,20:00:00,2.999,0.459,238.0,12.32,0.36,0.39,1.7
2007-08-18,21:00:00,2.799,0.405,234.8,11.73,0.27,0.47,1.49
2007-08-18,22:00:00,1.845,0.267,238.7,7.78,0.17,0.22,1.09
2007-08-18,23:00:00,1.95,0.308,238.9,8.01,0.2,0.3,1.19
2007-08-19,00:00:00,0.819,0.138,241.5,3.69,0.07,0.18,0.45
2007-08-19,01:00:00,0.699,0.116,241.0,3.0,0.06,0.21,0.32
2007-08-19,02:00:00,0.954,0.147,239.6,4.16,0.12,0.14,0.65
2007-08-19,03:00:00,0.809,0.12,235.0,3.08,0.12,0.11,0.3
2007-08-19,04:00:00,0.416,0.071,241.5,1.9,0.05,0.07,0.3
2007-08-19,05:00:00,0.66,0.08,235.2,3.02,0.08,0.06,0.38
2007-08-19,06:00:00,2.192,0.364,239.0,9.28,0.27,0.38,1.07
2007-08-19,07:00:00,2.169,0.336,244.1,8.64,0.24,0.41,1.26
2007-08-19,08:00:00,2.044,0.299,238.6,8.85,0.21,0.33,1.18
2007-08-19,09:00:00,1.831,0.251,236.9,7.58,0.22,0.26,1.11
2007-08-19,10:00:00,2.089,0.302,242.5,8.75,0.24,0.28,1.13
2007-08-19,11:00:00,1.815,0.261,238.3,7.75,0.17,0.28,1.1
2007-08-19,12:00:00,1.576,0.275,238.8,6.53,0.21,0.33,0.91
2007-08-19,13:00:00,1.745,0.287,241.4,7.53,0.19,0.26,0.98
2007-08-19,14:00:00,1.576,0.246,242.9,6.45,0.19,0.25,0.82
2007-08-19,15:00:00,1.758,0.274,239.8,7.11,0.23,0.27,0.93
2007-08-19,16:00:00,1.296,0.159,238.4,5.43,0.18,0.22,0.72
2007-08-19,17:00:00,1.651,0.228,240.7,6.94,0.19,0.31,0.94
2007-08-19,18:00:00,2.896,0.481,239.2,12.12,0.35,0.42,1.55
2007-08-19,19:00:00,2.911,0.438,244.7,12.28,0.33,0.43,1.72
2007-08-19,20:00:00,3.027,0.459,241.4,12.54,0.33,0.44,1.58
2007-08-19,21:00:00,2.848,0.435,239.7,11.48,0.37,0.33,1.55
2007-08-19,22:00:00,1.687,0.263,242.9,7.22,0.22,0.33,0.95
2007-08-19,23:00:00,1.604,0.24,243.9,6.48,0.14,0.26,0.85
2007-08-20,00:00:00,0.468,0.123,239.8,1.83,0.05,0.03,0.19
2007-08-20,01:00:00,0.708,0.104,238.7,3.49,0.12,0.1,0.4
2007-08-20,02:00:00,0.535,0.065,243.3,2.05,0.04,0.09,0.41
2007-08-20,03:00:00,0.757,0.093,235.6,3.04,0.15,0.11,0.51
2007-08-20,04:00:00,0.657,0.072,238.0,2.78,0.07,0.11,0.46
2007-08-20,05:00:00,0.747,0.118,238.5,2.85,0.12,0.13,0.42
2007-08-20,06:00:00,1.981,0.285,243.3,8.37,0.3,0.28,1.11
2007-08-20,07:00:00,1.857,0.283,240.2,7.71,0.21,0.24,1.14
2007-08-20,08:00:00,1.896,0.283,238.3,7.77,0.22,0.25,1.17
2007-08-20,09:00:00,1.879,0.247,240.7,7.99,0.2,0.31,1.01
2007-08-20,10:00:00,1.512,0.248,242.1,6.07,0.21,0.23,0.85
2007-08-20,11:00:00,1.718,0.293,238.2,7.35,0.21,0.28,1.04
2007-08-20,12:00:00,1.562,0.256,244.2,6.31,0.18,0.33,0.88
2007-08-20,13:00:00,1.419,0.215,239.3,5.71,0.18,0.19,0.93
2007-08-20,14:00:00,1.414,0.195,243.8,5.47,0.17,0.18,0.86
2007-08-20,15:00:00,1.331,0.17,238.9,5.89,0.14,0.22,0.88
2007-08-20,16:00:00,1.405,0.198,236.1,6.04,0.15,0.23,0.63
2007-08-20,17:00:00,1.311,0.195,237.7,5.25,0.21,0.2,0.79
2007-08-20,18:00:00,2.386,0.334,241.0,10.02,0.27,0.37,1.3
2007-08-20,19:00:00,2.452,0.395,244.5,10.07,0.23,0.35,1.41
2007-08-20,20:00:00,2.611,0.419,243.7,10.7,0.32,0.37,1.25
2007-08-20,21:00:00,2.451,0.366,239.4,10.27,0.37,0.36,1.29
2007-08-20,22:00:00,1.423,0.192,237.4,5.65,0.12,0.18,0.87
2007-08-20,23:00:00,1.474,0.266,243.0,6.16,0.15,0.21,0.75
2007-08-21,00:00:00,0.562,0.092,237.2,2.48,0.06,0.13,0.34
2007-08-21,01:00:00,0.392,0.045,242.1,1.51,0.03,0.07,0.33
2007-08-21,02:00:00,0.703,0.081,240.9,2.77,0.01,0.07,0.5
2007-08-21,03:00:00,0.708,0.08,240.5,2.96,0.09,0.1,0.42
2007-08-21,04:00:00,0.484,0.065,238.2,2.19,0.08,0.1,0.3
2007-08-21,05:00:00,0.764,0.115,242.5,3.14,0.07,0.09,0.41
2007-08-21,06:00:00,1.843,0.323,240.4,7.7,0.23,0.27,0.95
2007-08-21,07:00:00,1.817,0.257,236.8,7.39,0.19,0.28,0.92
2007-08-21,08:00:00,1.8,0.262,241.5,7.34,0.18,0.26,0.8
2007-08-21,09:00:00,1.69,0.269,244.6,6.71,0.21,0.23,0.97
2007-08-21,10:00:00,1.486,0.209,243.4,6.25,0.21,0.19,0.76
2007-08-21,11:00:00,1.635,0.271,238.9,6.66,0.17,0.18,0.91
2007-08-21,12:00:00,1.376,0.215,237.8,5.84,0.17,0.25,0.74
2007-08-21,13:00:00,1.59,0.242,236.2,6.87,0.25,0.22,0.89
2007-08-21,14:00:00,1.329,0.2,237.1,5.54,0.14,0.19,0.75
2007-08-21,15:00:00,1.165,0.154,237.5,4.89,0.11,0.15,0.77
2007-08-21,16:00:00,1.257,0.187,242.7,5.27,0.11,0.22,0.59
2007-08-21,17:00:00,1.463,0.262,244.5,6.02,0.27,0.24,0.71
2007-08-21,18:00:00,2.504,0.384,239.2,11.07,0.34,0.38,1.59
2007-08-21,19:00:00,2.667,0.402,239.1,11.18,0.37,0.37,1.54
2007-08-21,20:00:00,2.634,0.429,233.0,11.5,0.33,0.37,1.46
2007-08-21,21:00:00,2.588,0.399,240.5,10.9,0.26,0.42,1.36
2007-08-21,22:00:00,1.615,0.251,239.8,6.6,0.2,0.25,0.95
2007-08-21,23:00:00,1.35,0.224,238.5,5.46,0.16,0.15,0.7
2007-08-22,00:00:00,0.73,0.112,242.4,3.04,0.13,0.1,0.37
2007-08-22,01:00:00,0.302,0.031,242.4,1.37,0.06,0.07,0.17
2007-08-22,02:00:00,0.581,0.093,237.6,2.57,0.04,0.15,0.4
2007-08-22,03:00:00,0.525,0.074,247.0,2.15,0.07,0.11,0.36
2007-08-22,04:00:00,0.675,0.068,229.7,3.09,0.08,0.08,0.3
2007-08-22,05:00:00,0.502,0.103,235.5,2.58,0.07,0.06,0.45
2007-08-22,06:00:00,1.999,0.289,241.5,7.98,0.28,0.32,0.96
2007-08-22,07:00:00,1.881,0.285,241.2,7.79,0.2,0.32,1.02
2007-08-22,08:00:00,1.784,0.314,244.2,7.03,0.18,0.26,0.9
2007-08-22,09:00:00,1.656,0.265,239.4,6.98,0.2,0.23,0.96
2007-08-22,10:00:00,1.7,0.26,233.8,7.32,0.24,0.28,0.86
2007-08-22,11:00:00,1.851,0.261,241.5,7.83,0.22,0.29,1.08
2007-08-22,12:00:00,1.368,0.2,238.0,5.81,0.16,0.12,0.75
2007-08-22,13:00:00,1.363,0.177,240.6,5.76,0.2,0.21,0.82
2007-08-22,14:00:00,1.503,0.194,243.0,6.11,0.21,0.22,0.85
2007-08-22,15:00:00,1.308,0.175,237.1,5.35,0.16,0.19,0.82
2007-08-22,16:00:00,1.401,0.235,237.7,6.25,0.12,0.24,0.7
2007-08-22,17:00:00,1.364,0.165,240.7,5.85,0.12,0.29,0.73
2007-08-22,18:00:00,2.488,0.407,241.0,10.33,0.3,0.38,1.26
2007-08-22,19:00:00,2.685,0.445,240.9,10.87,0.31,0.39,1.56
2007-08-22,20:00:00,2.446,0.336,232.9,10.66,0.37,0.38,1.29
2007-08-22,21:00:00,2.608,0.392,237.6,11.2,0.37,0.35,1.49
2007-08-22,22:00:00,1.483,0.228,245.4,5.74,0.21,0.25,0.75
2007-08-22,23:00:00,1.386,0.237,241.0,5.96,0.12,0.16,0.76
2007-08-23,00:00:00,0.641,0.123,235.2,2.91,0.06,0.14,0.3
2007-08-23,01:00:00,0.509,0.046,238.4,2.34,0.12,0.1,0.31
2007-08-23,02:00:00,0.567,0.079,241.0,2.51,0.05,0.03,0.38
2007-08-23,03:00:00,0.726,0.13,234.1,3.33,0.09,0.09,0.35
2007-08-23,04:00:00,0.959,0.175,242.9,4.09,0.11,0.12,0.39
2007-08-23,05:00:00,0.498,0.072,241.6,1.75,0.08,0.05,0.38
2007-08-23,06:00:00,1.656,0.251,239.2,6.96,0.16,0.2,0.86
2007-08-23,07:00:00,1.887,0.293,244.3,7.69,0.24,0.23,1.04
2007-08-23,08:00:00,1.938,0.3,241.5,8.16,0.26,0.3,1.13
2007-08-23,09:00:00,1.499,0.186,239.5,6.32,0.14,0.21,0.95
2007-08-23,10:00:00,1.643,0.266,235.0,6.85,0.2,0.14,0.93
2007-08-23,11:00:00,1.639,0.268,240.5,6.57,0.18,0.22,0.87
2007-08-23,12:00:00,1.347,0.188,240.2,5.74,0.11,0.24,0.71
2007-08-23,13:00:00,1.501,0.229,238.6,6.41,0.2,0.29,0.78
2007-08-23,14:00:00,1.334,0.21,235.0,5.92,0.21,0.13,0.62
2007-08-23,15:00:00,1.186,0.192,240.6,4.69,0.14,0.18,0.48
2007-08-23,16:00:00,1.212,0.152,241.5,5.0,0.15,0.23,0.74
2007-08-23,17:00:00,1.297,0.226,241.3,5.14,0.15,0.18,0.59
2007-08-23,18:00:00,2.583,0.38,240.5,10.66,0.34,0.43,1.59
2007-08-23,19:00:00,2.745,0.385,239.5,11.65,0.29,0.38,1.53
2007-08-23,20:00:00,2.557,0.367,239.7,10.64,0.3,0.34,1.48
2007-08-23,21:00:00,2.521,0.371,245.0,10.37,0.27,0.41,1.47
2007-08-23,22:00:00,1.429,0.206,239.2,6.21,0.19,0.22,0.77
2007-08-23,23:00:00,1.647,0.239,239.5,6.97,0.2,0.23,0.84
2007-08-24,00:00:00,0.71,0.138,241.7,2.88,0.07,0.1,0.29
2007-08-24,01:00:00,0.692,0.113,243.0,2.68,0.09,0.15,0.41
2007-08-24,02:00:00,0.668,0.11,236.1,2.26,0.03,0.16,0.27
2007-08-24,03:00:00,0.41,0.059,238.1,1.41,0.03,0.1,0.24
2007-08-24,04:00:00,0.71,0.111,236.0,3.07,0.11,0.18,0.34
2007-08-24,05:00:00,0.607,0.11,241.7,2.57,0.05,0.0,0.25
2007-08-24,06:00:00,1.931,0.277,240.1,7.46,0.25,0.32,1.06
2007-08-24,07:00:00,1.816,0.253,237.4,7.87,0.21,0.24,1.07
2007-08-24,08:00:00,1.818,0.258,239.0,7.54,0.2,0.25,1.09
2007-08-24,09:00:00,1.589,0.215,243.0,6.59,0.2,0.23,0.86
2007-08-24,10:00:00,1.61,0.238,243.4,6.47,0.18,0.26,0.89
2007-08-24,11:00:00,1.492,0.24,239.8,6.25,0.18,0.16,0.85
2007-08-24,12:00:00,1.512,0.259,239.0,6.28,0.14,0.2,0.83
2007-08-24,13:00:00,1.497,0.216,248.6,6.29,0.19,0.14,0.88
2007-08-24,14:00:00,1.624,0.259,239.1,6.34,0.2,0.26,0.87
2007-08-24,15:00:00,1.314,0.205,240.8,5.7,0.15,0.21,0.69
2007-08-24,16:00:00,1.332,0.201,240.6,5.67,0.16,0.21,0.67
2007-08-24,17:00:00,1.299,0.196,237.6,5.15,0.15,0.22,0.63
2007-08-24,18:00:00,2.668,0.433,240.8,11.0,0.36,0.46,1.41
2007-08-24,19:00:00,2.721,0.379,235.7,11.18,0.33,0.38,1.22
2007-08-24,20:00:00,2.79,0.438,247.8,11.25,0.3,0.38,1.46
2007-08-24,21:00:00,2.586,0.381,239.6,11.14,0.25,0.45,1.45
2007-08-24,22:00:00,1.468,0.213,240.8,5.88,0.17,0.26,0.87
2007-08-24,23:00:00,1.359,0.195,243.9,5.39,0.2,0.14,0.87
2007-08-25,00:00:00,0.613,0.115,238.7,2.82,0.09,0.15,0.43
2007-08-25,01:00:00,0.676,0.112,243.7,3.29,0.08,0.16,0.46
2007-08-25,02:00:00,0.738,0.118,239.4,2.88,0.13,0.19,0.36
2007-08-25,03:00:00,0.805,0.108,238.4,3.6,0.07,0.17,0.41
2007-08-25,04:00:00,0.53,0.106,242.5,1.84,0.09,0.07,0.39
2007-08-25,05:00:00,0.927,0.157,238.6,3.93,0.14,0.18,0.49
2007-08-25,06:00:00,2.281,0.336,241.9,9.35,0.26,0.32,1.14
2007-08-25,07:00:00,2.381,0.346,244.3,9.42,0.3,0.37,1.38
2007-08-25,08:00:00,2.146,0.326,242.8,8.73,0.23,0.31,1.06
2007-08-25,09:00:00,1.869,0.257,239.2,7.9,0.24,0.18,1.06
2007-08-25,10:00:00,1.913,0.298,238.0,8.15,0.27,0.29,0.99
2007-08-25,11:00:00,1.906,0.292,238.9,8.13,0.23,0.29,1.04
2007-08-25,12:00:00,1.863,0.286,237.1,7.84,0.26,0.29,1.07
2007-08-25,13:00:00,1.518,0.201,238.4,6.36,0.2,0.19,0.77
2007-08-25,14:00:00,1.655,0.225,241.7,6.68,0.2,0.33,0.93
2007-08-25,15:00:00,1.627,0.249,242.8,6.81,0.16,0.27,1.03
2007-08-25,16:00:00,1.506,0.2,240.1,6.5,0.18,0.2,0.72
2007-08-25,17:00:00,1.72,0.249,239.4,7.19,0.24,0.27,0.98
2007-08-25,18:00:00,2.954,0.429,239.4,12.32,0.36,0.52,1.67
2007-08-25,19:00:00,2.884,0.455,238.2,11.96,0.37,0.41,1.54
2007-08-25,20:00:00,2.967,0.472,237.8,12.2,0.35,0.45,1.65
2007-08-25,21:00:00,3.068,0.473,238.4,12.65,0.38,0.5,1.84
2007-08-25,22:00:00,1.532,0.215,238.6,6.66,0.18,0.22,0.9
2007-08-25,23:00:00,1.792,0.271,239.9,7.74,0.2,0.29,0.9
2007-08-26,00:00:00,0.841,0.137,241.9,3.09,0.1,0.11,0.48
2007-08-26,01:00:00,0.586,0.074,240.6,2.16,0.03,0.11,0.43
2007-08-26,02:00:00,0.648,0.115,243.0,2.74,0.08,0.09,0.4
2007-08-26,03:00:00,0.666,0.087,245.3,2.73,0.18,0.12,0.42
2007-08-26,04:00:00,0.855,0.159,239.8,3.75,0.14,0.13,0.61
2007-08-26,05:00:00,0.71,0.113,237.6,3.26,0.1,0.15,0.36
2007-08-26,06:00:00,2.113,0.35,242.1,8.81,0.26,0.34,1.04
2007-08-26,07:00:00,2.147,0.297,240.8,9.33,0.3,0.32,1.19
2007-08-26,08:00:00,2.233,0.36,243.3,9.28,0.27,0.33,1.27
2007-08-26,09:00:00,1.833,0.287,239.4,7.6,0.22,0.23,1.17
2007-08-26,10:00:00,1.996,0.314,244.3,8.06,0.22,0.35,1.07
2007-08-26,11:00:00,1.868,0.287,243.0,7.3,0.19,0.22,0.97
2007-08-26,12:00:00,1.737,0.282,240.2,7.53,0.16,0.23,0.89
2007-08-26,13:00:00,1.665,0.25,237.3,7.01,0.17,0.19,0.89
2007-08-26,14:00:00,1.495,0.235,244.3,6.22,0.17,0.2,0.78
2007-08-26,15:00:00,1.674,0.235,240.6,6.84,0.23,0.31,0.97
2007-08-26,16:00:00,1.658,0.235,246.4,6.53,0.2,0.19,0.74
2007-08-26,17:00:00,1.7,0.255,246.3,6.81,0.17,0.28,1.08
2007-08-26,18:00:00,2.902,0.463,241.9,11.96,0.35,0.49,1.48
2007-08-26,19:00:00,3.108,0.484,242.9,12.3,0.36,0.46,1.78
2007-08-26,20:00:00,3.147,0.472,240.7,13.24,0.39,0.51,1.83
2007-08-26,21:00:00,2.943,0.448,237.3,12.53,0.33,0.45,1.77
2007-08-26,22:00:00,1.885,0.275,238.4,7.81,0.28,0.25,0.99
2007-08-26,23:00:00,1.749,0.258,241.5,7.23,0.18,0.23,0.9
2007-08-27,00:00:00,0.506,0.113,248.1,2.2,0.01,0.14,0.26
2007-08-27,01:00:00,0.727,0.121,243.4,3.04,0.09,0.09,0.32
2007-08-27,02:00:00,0.705,0.12,239.4,2.96,0.1,0.09,0.47
2007-08-27,03:00:00,0.6,0.131,234.5,2.35,0.02,0.13,0.43
2007-08-27,04:00:00,0.635,0.095,239.4,2.85,0.08,0.08,0.27
2007-08-27,05:00:00,0.681,0.106,243.0,2.61,0.13,0.08,0.4
2007-08-27,06:00:00,2.115,0.319,245.4,8.29,0.24,0.36,1.15
2007-08-27,07:00:00,1.713,0.266,236.4,7.23,0.18,0.23,0.92
2007-08-27,08:00:00,1.706,0.26,234.5,6.99,0.19,0.36,0.96
2007-08-27,09:00:00,1.632,0.263,239.2,7.0,0.18,0.33,1.11
2007-08-27,10:00:00,1.747,0.259,241.3,7.24,0.19,0.34,0.96
2007-08-27,11:00:00,1.653,0.257,237.4,7.08,0.16,0.17,0.89
2007-08-27,12:00:00,1.487,0.185,239.3,6.45,0.22,0.22,0.7
2007-08-27,13:00:00,1.474,0.183,240.4,6.23,0.19,0.33,0.91
2007-08-27,14:00:00,1.224,0.186,240.1,5.1,0.17,0.19,0.7
2007-08-27,15:00:00,1.223,0.195,243.6,4.99,0.14,0.13,0.62
2007-08-27,16:00:00,1.364,0.207,240.5,5.79,0.15,0.16,0.72
2007-08-27,17:00:00,1.428,0.177,243.0,5.98,0.13,0.25,0.7
2007-08-27,18:00:00,2.653,0.413,240.5,11.17,0.35,0.45,1.4
2007-08-27,19:00:00,2.614,0.378,239.5,10.76,0.3,0.43,1.52
2007-08-27,20:00:00,2.729,0.385,234.7,11.61,0.36,0.41,1.48
2007-08-27,21:00:00,2.584,0.377,243.0,10.68,0.35,0.35,1.44
2007-08-27,22:00:00,1.486,0.199,243.5,6.21,0.21,0.23,0.82
2007-08-27,23:00:00,1.561,0.254,236.9,6.57,0.22,0.18,0.68
2007-08-28,00:00:00,0.501,0.037,238.8,2.52,0.08,0.0,0.29
2007-08-28,01:00:00,0.606,0.087,246.9,2.38,0.02,0.07,0.2
2007-08-28,02:00:00,0.602,0.113,242.8,2.24,0.04,0.13,0.38
2007-08-28,03:00:00,0.73,0.1,235.2,3.07,0.08,0.15,0.42
2007-08-28,04:00:00,0.618,0.076,237.5,2.44,0.1,0.03,0.3
2007-08-28,05:00:00,0.616,0.095,241.9,3.02,0.09,0.11,0.35
2007-08-28,06:00:00,2.013,0.307,237.5,8.54,0.27,0.37,1.15
2007-08-28,07:00:00,1.988,0.301,242.5,8.26,0.21,0.35,1.09
2007-08-28,08:00:00,1.918,0.284,241.6,7.95,0.25,0.37,0.89
2007-08-28,09:00:00,1.336,0.166,240.1,5.51,0.18,0.2,0.67
2007-08-28,10:00:00,1.631,0.243,240.3,6.99,0.21,0.22,0.92
2007-08-28,11:00:00,1.716,0.243,237.9,7.19,0.2,0.34,0.91
2007-08-28,12:00:00,1.335,0.156,236.0,5.69,0.18,0.08,0.68
2007-08-28,13:00:00,1.551,0.203,241.5,6.61,0.21,0.17,0.87
2007-08-28,14:00:00,1.157,0.168,241.9,4.55,0.18,0.14,0.59
2007-08-28,15:00:00,1.457,0.247,237.7,6.37,0.13,0.2,0.71
2007-08-28,16:00:00,1.381,0.188,240.7,5.48,0.18,0.23,0.71
2007-08-28,17:00:00,1.34,0.2,243.4,5.81,0.13,0.15,0.68
2007-08-28,18:00:00,2.635,0.393,239.1,11.05,0.3,0.31,1.38
2007-08-28,19:00:00,2.531,0.421,242.4,10.32,0.29,0.39,1.28
2007-08-28,20:00:00,2.527,0.399,241.8,10.44,0.29,0.36,1.35
2007-08-28,21:00:00,2.621,0.402,242.0,10.89,0.32,0.41,1.54
2007-08-28,22:00:00,1.347,0.197,239.9,5.15,0.24,0.22,0.79
2007-08-28,23:00:00,1.494,0.228,242.3,6.42,0.15,0.19,0.79
2007-08-29,00:00:00,0.539,0.091,241.3,2.15,0.05,0.08,0.31
2007-08-29,01:00:00,0.662,0.126,244.7,2.36,0.07,0.03,0.29
2007-08-29,02:00:00,0.4,0.041,240.1,1.62,0.02,0.05,0.36
2007-08-29,03:00:00,0.67,0.083,242.2,2.92,0.07,0.09,0.34
2007-08-29,04:00:00,0.532,0.095,240.6,1.77,0.04,0.09,0.37
2007-08-29,05:00:00,0.446,0.048,242.6,1.71,0.03,0.07,0.24
2007-08-29,06:00:00,1.853,0.294,244.0,7.82,0.25,0.3,1.03
2007-08-29,07:00:00,1.749,0.25,238.0,7.31,0.23,0.25,0.93
2007-08-29,08:00:00,1.91,0.246,239.1,7.84,0.22,0.3,1.09
2007-08-29,09:00:00,1.712,0.238,236.1,7.26,0.21,0.25,1.04
2007-08-29,10:00:00,1.699,0.237,237.2,7.17,0.14,0.29,1.0
2007-08-29,11:00:00,1.671,0.261,243.3,7.26,0.23,0.21,0.82
2007-08-29,12:00:00,1.553,0.237,239.5,6.76,0.18,0.24,0.88
2007-08-29,13:00:00,1.522,0.232,240.4,6.36,0.18,0.23,0.93
2007-08-29,14:00:00,1.306,0.225,243.7,5.14,0.11,0.26,0.8
2007-08-29,15:00:00,1.586,0.217,237.5,6.78,0.22,0.3,0.94
